positive	New favorite Below the Cherry Moon (from coming album, Brighter, out March <number> <number> by whomadewho <url> on <hashtag> SoundCloud
neutral	We are in search for Trade Sales Manager in Muscat, Oman. If interested you may apply <allcaps> @ <url>
positive	<user> i <allcaps> recommend going to see Behind the Mask at Laguna Hills Mall on the <number> <smile> <url>
negative	writer <allcaps> <hashtag> MOTIVATION: <allcaps> Dr. Seuss's <number> book was rejected by <number> publishers before it was accepted by the Vanguard Press. Don't give up
negative	i <allcaps> missed it <sadface> qt <allcaps> <user> i have got to remind myself to watch Stevie tv <allcaps> every Sunday. i <allcaps> was dying.
neutral	<user> at Irving Plaza nyc <allcaps> July <number> Chexk out the poster: <url>
negative	Silent House may be full of stupid choices that might make you stop caring, but it's highly effective at building <url>
negative	Harris English, a <hashtag> pgatour rookie, playing in his first <user> started his Saturday by plunking a marshal on the head <hashtag> ouch
neutral	"Express Front Line with Kamran Shahid ""International Day of <hashtag> Women"" <number> March <number> <hashtag> Pakistan <hashtag> MQM <allcaps> <hashtag> WomenPK"
neutral	World Music Festival Rocks City Saturday: Maria Muldaur headlines the day-long event, which bring French g <allcaps> <url> <hashtag> jazz
positive	Happy Friday everyone. It is <number> in South Africa. a <allcaps> great day to all and enjoy a super weekend <smile>
neutral	Marvel's Phase Two Kicks Off with 'Iron Man <number> Trailer on October <number> <url> <hashtag> Featured <hashtag> Hype <hashtag> MovieNews
neutral	Creighton vb <allcaps> wins, <number> in the <number> set. Jays now <number> (1-0 in MVC) and have huge <allcaps> match vs. Wichita State at <number> pm tomorrow.
neutral	Huge business trip for the team. Match in Philly tomorrow at <number> against Drexel
negative	Watching Friday After Next on VH1 sucks Every other damn word is bleeped out. We all know what it really says. Just let it be. Damn
positive	Another day of iss <allcaps> tomorrow. It won't even that bad.
neutral	Shaq Morris narrowed his list to Wichita State and Oral Roberts. He said he will likely make a final decision Monday. <hashtag> shockers <hashtag> mvc
positive	Directioners! Little Things video will be out at <number> uk <allcaps> time tomorrow. Which means it will be <number> in India <smile> I'll be travelling! :'(
neutral	During nap time i <allcaps> will: watch the end of Hart of Dixie, set up Activity Corner for tomorrow, &amp; study more genetics stuff. <hashtag> hotdiggitydog
neutral	Edsall gotta play the Gregg Williams tapes in the locker room before the game tomorrow.
neutral	<user> Ying wants to know if you still desire her Competition readers? She can bring them in tomorrow if so.
neutral	Tampa Bay Buccaneers vs Oakland Raiders Odds: Find out why each team will cover the spread on Sunday. <url>
positive	i <allcaps> wish i <allcaps> have the ability to influence everyone to like Rui En hahaa c'mon she's so cute
positive	Trill young savage finna walk around the crib naked tomorrow tho. Best believe!
neutral	i <allcaps> may have just splurged on this: 'Firefly: a <allcaps> Celebration (Anniversary Edition)' by Joss Whedon <hashtag> dontjudgeme <url>
positive	<user> Just found out that Justin Beiber is going to be in nyc <allcaps> when you are on Long Island December <number> i <allcaps> know Emma is a fan! <smile>
neutral	"New Shepard Fairey print: ""Oh Susannah"" will be released October <number> via <user> . Check it out! <url>"
neutral	Siapa duduk Putrajaya and can pick me up at the airport this Friday? Kite belanje minyak masak!
positive	Looks like my return flight is scheduled for November <number> of course it's subject to change. At least I'm stranded in Jerusalem, what a city!
neutral	<user> This just in: Rui En joins Elvin Ng &amp; co. in CLIF2, scheduled to air <number> Feb <number> Surprise?
neutral	nba <allcaps> league pass till the <number>
negative	Drexel classes are cancelled monday and tuesdaynow i <allcaps> just need work to be cancelled
neutral	Thinking about going to Henryville tomorrow it's been7 months since the Tornado destroyed it. It's my home town i <allcaps> will take pictures
positive	Remember people, Rui En's <hashtag> PoeticJustice will debut on <number> Sept <number> See you again in <number> month's time! <smile> <url>
positive	Even though we just play Troy this Saturday, i <allcaps> still can't wait to watch Tennessee play! <hashtag> truevolfan <hashtag> gobigorange
neutral	<hashtag> Logansport school board members got a preview of the district's istep <allcaps> scores Monday night: <url>
negative	"Unforgivable by Christina Grimmienot quite feeling it yet. Then again, i <allcaps> wasn't ""quite feeling"" Safe &amp; Sound til i <allcaps> heared it a <number> time!"
neutral	<user> Gay. i <allcaps> know next Saturday i <allcaps> might go to the one in Knoxville
positive	Awesome show today with Jimmy Bryson. Tomorrow though we have Trent Anderson and Rhonda Rousey also more reo <allcaps> tickets to giveaway. <hashtag> listenup
neutral	Pic: Jose Mourinho with Sun mingming (Chinese Basket ball player &amp; one of the tallest men on earth.) <url>
positive	<user> Hey there David Taylor. Nice to have you along sir. How is your Friday? <hashtag> mushroomfm
neutral	BRIEF-Kinder Morgan shares off <number> percent after the bell: new <allcaps> YORK, Oct <number> (Reuters) - Kinder Morgan Inc : * Sha <url>
positive	&gt;&gt; DIRECTIONERS!! now <allcaps> we <allcaps> have <allcaps> to <allcaps> prove <allcaps> that <allcaps> we <allcaps> are <allcaps> a <allcaps> big <allcaps> FAMILY!! On Friday, the movie to be released song <url>
positive	TOMORROW!!!! <user> will be playing at the Strawberry Festival in Watsonville from <number> - <number> Come out and support FTD!!
neutral	My July <number> Buy recommendation for hf <allcaps> with a tp <allcaps> of KES20 <url>
positive	Monday is a Moon Day! Enjoy a sleep-in tomorrow &amp; a little extra rest. Come to the Workshop with Harmony Lichty <url>
negative	<user> you staying up for Monday's game. Don't fancy our chances with Krul, colo and Tiote missing
neutral	Why sit at home Monday night when you can come to young <allcaps> LIFE?! Tomorrow @ <number> <hashtag> westsalemyounglife
neutral	Ward <number> May Have Two Members on the dc <allcaps> State Board of Education <url>
neutral	<user> wellllll friday imma be with AJ. Sat imma be with my girls to shop, get nails done &amp;&amp; eyebrows. You coming?
positive	<user> I'm so excited for the Magic game this Friday. We play Denver so don't un-follow me
negative	<user> and please Little Things Vh1 premire only on or after sat. Coz where I'am right doesnt show up Vh1 on the TV! <sadface> please sat.
neutral	World Briefing | Africa: Mali: Red Cross Prepares Food Aid: The International Committee of the Red Cross said Monday that it had star
neutral	<user> Courtney!! Do you know if that emotion scrapbook thing for health is due tomorrow?
neutral	Guy sat opposite me on the train is the spit of Dave Grohl
neutral	<hashtag> DubaiSaturday will be <hashtag> CollegeFever Nov <number> Free be4 <number> with College Id
neutral	<user> Phew, I'm still on edge after the Wenger out stuff! You going to sjp <allcaps> tomorrow?
positive	<user> Hello sweetie, hope your enjoying your hols. Found you on here through e <allcaps> l <allcaps> James, I'm half way through <number> bk after <number>
positive	May <number> BadHabitz heads to Chesters in Appleton, wi <allcaps> to rock the house. Don't miss this show! <url>
neutral	Look for Monday's edition of The Record for full package of stories, photos and more about Friday's plane crash
negative	"i <allcaps> once turned down a performance (David Ruffin style) due to the venue serving ""pork sliders""like c'mon bro"
positive	wow <allcaps> i just noticed that Dongwoo and Eunkwang share the same birth date, <number> November <number> omgyu ma awesome biasseu ~
positive	<user> Thanks brother. Honestly speaking saw you <number> time with Kamran Shahid and felt that ik <allcaps> has made so many IK's like u. Keep gng
positive	<user> <user> <user> <user> <user> <user> <user> i <allcaps> can go to the hf <allcaps> game tomorrow. go <allcaps>
neutral	Per nc <allcaps> State: Lorenzo Brown will have exploratory surgery on his right knee Tuesday to pinpoint the source of the discomfort in his knee.
negative	Frustration for Kobayashi, Perez in India: Reaction from Sauber, Caterham, Marussia and hrt <allcaps> after the Indian Grand Prix on Sunday.
positive	Went to the strawberry festival with my babe earlier today and now being lazy. Maybe a dinner date tonight to top off this perfect Sunday <smile>
negative	Mizzou Links, <number> Holy smokes, it's Wednesday already? i <allcaps> haven't even posted Bill Carter's sela <allcaps> photo gallery <url>
neutral	More nba <allcaps> tomorrow Free nba <allcaps> league pass till the <number> What did i <allcaps> do to deserve this (rozay voice)
positive	<user> Only Sofia Andres will go here on Sunday at sm <allcaps> Bacolod. . <number> . are you going ? <smile> -T
neutral	"ZE:A's Dong Jun and B2ST's Dongwoon have been cast for the role of Frank in musical ""Catch Me If You Can"" which will be their musical debut."
positive	<user> <user> Lorenzo Brown over Taylor any day of the week. <number> with just as good if not better skill set
negative	i <allcaps> got to piss like a Russian race horse in the Kentucky Derby with a glue trust stuck ahead of him and he in <number> place
negative	iebc <allcaps> is ready for <number> march elections, the electoral body should not be used as an excuse to delay polls says Chairman.
positive	<user> hey Pamela! Off to Oslo tomorrow then Canada after that! We will get that drink one day!
neutral	Striker Louis Saha signs a one-year deal at Sunderland and could make his debut at Arsenal on Saturday. <url>
neutral	wildcat <allcaps> workout <allcaps> october <allcaps> <number> in the old gym at <number> <hashtag> FVSU <allcaps> rrtt <allcaps>
neutral	Igor Sechin: Rosneft's Kremlin hard man comes out of the shadows | Business | <url> <url>
negative	<user> instead of watching Lorax pregame, try Friday Night Lights. Tim McGraw can beat the fumble out of you
positive	Good morning!! The sun is brightly shining in East York, it's going to be a great day!
positive	Realising the Brighton game is on Sky tomorrow has made my day <hashtag> BHAFC <allcaps> <hashtag> misstheAmex
negative	<user> <number> and <number> ball on the wsh <allcaps> <number> line. Griffin back to pass, looks, moves around-HERE comes <allcaps> justin <allcaps> tuck <allcaps> and down <allcaps> goes <allcaps> RG3 <neutralface>
neutral	dstv <allcaps> dumps VH1 from <number> November and replaces it with the VH1 classic channel. Something tells me (cont) <url>
negative	i <allcaps> just cried over a dead badger named Shreddie on Animal Planet. Another tough Friday night.
neutral	Idc im still gettin paybacka week it isstartin tomorrow
neutral	<user> <number> floor isat <allcaps> on the roof you'll see it when you walk up the stairs its on the right
neutral	Another Saturday at the office! Leaving soon though it's cold in here! (@ Kinder Morgan (Former El Paso Corp.)) <url>
neutral	<user> after <user> call i <allcaps> foresee the jackals lining up for studio visits on Thursday's.
positive	ISAT's tomorrow. Make it or break it for North Georgia. Getting a good nights sleep tonight.
positive	My <number> tweet ever was <number> Andrew Breitbart.Asked him to make fun of Michael Erik Dyson <number> his pretentious profile pic. He did,it was awesome.
positive	Oxygen &amp; VH1 get the most <allcaps> ratings on Monday nights. . . Lol we aint playing no games i <allcaps> cant wait till tonight
neutral	Yesterday i <allcaps> asked Maria where the candy was and sshes like ill get it tomorrow when all the candy is on sale <hashtag> ghetto <hashtag> candy
positive	dmv <allcaps> i <allcaps> will be Performing live <allcaps> @ dc <allcaps> Star this Saturday w/ Big and the Band shout to Sunshine + Bennyt
positive	Don't forget fca <allcaps> won't meet tomorrow morning. We will just meet after the football game on the field with sahs <allcaps> FCA. <hashtag> dontmissit <hashtag> freepizza
positive	<user> i <allcaps> agree with you re: Tomb Raider box art. May be an encouraging sign? Too early to tell. But still, classy.
neutral	Prolly go too the vcu <allcaps> game Next Friday.
neutral	<number> sounds like the <number> quarter score between Warriors and Suns not the final.
positive	It's all about reptiles <allcaps> this <allcaps> Saturday, November <number> Meet Animal Planet's gator <allcaps> BOYS, enjoy live venomous <url>
neutral	Me: ma? Ma: yes, love bug. Me: wyd? Ma: grilling with shanney and april. Me: at <number> -___- at <allcaps> night. In Memphis.While I'm in Knoxville
negative	Costa Concordia accident: Ship's owners say the captain may have committed errors - Breaking News Buzz <url>
positive	Feet First has <hashtag> PrincetonTec headlamps! Hope to so you all at the Young Life <number> Saturday.
neutral	World Music Festival Rocks City Saturday: The next day, she hit Alameda to poster the In the days leading up to  <url>
positive	<user> Will do, also i <allcaps> can't wait to see the SimCity team on Tuesday
positive	Is anybody going to the Strawberry Festival, in Leicestershire i will be painting there live on the friday and saturday
positive	~on istep <allcaps> i passed math but not english o <allcaps> well i am going to the <number> grade wooooooooaaaaaaaaaaaaaaaaahhhhhhhhhhhhhhhhhhhhhhhhh <allcaps>
neutral	Nine Goa Congress legislators want to join us: BJP: Panaji, Oct <number> (IANS) Goa's ruling Bharatiya Janata Party (B <url>
neutral	Intro to fast pitch pitching lessons at SPC. We have a spot available in our Wednesday class from <number> pm <allcaps> the cost <url>
positive	Ladies will have a free day tomorrow. Hope they enjoy rest of their time in Okinawa. <hashtag> miss2012
positive	Finally saw the Stevie tv <allcaps> promo! i <allcaps> am so proud of you, <user> (March <number> VH1)
positive	Happy Birthday Wilt Chamberlain may you rest in peace
negative	My suicide note would be the picture of Mark Martin that i <allcaps> kept in my wallet in <number> grade.
negative	"Of course I'm not home when my team in town <neutralface> ""@SteveyC16: Knicks vs Celtics preseason game in Albany this saturdaywho going??"""
positive	Amazing that Derrick, on his <number> birthday, gets called up from the d <allcaps> League to an incredible franchise like the San Antonio Spurs.
negative	If Plant City didn't have a staples i don't know what i would do with my Friday nights.
positive	today <allcaps> - is the annual Marijuana March in Toronto! Happy Weed March everyone in Toronto and of course all <url>
neutral	<user> Or do you want to wait for tomorrow so Vanessa can hang too?
neutral	Tennessee game Saturday with <user> <smile>
neutral	Anyone going for All Saints Day mass tomorrow at hf <allcaps> ?
neutral	Question Time comes from London tomorrow night wth Jerry Springer and David Miliband amongst those on the panel: <url>
positive	"Yes, it is us: "" Black Triangle Sighting in Olmsted Falls, Ohio on October <number> <number> - Triangular sape <url> "" <hashtag> aliens"
positive	i <allcaps> just had a fantastic meal at the lovely Vanessa's house! &lt;3 Then off to the middle of nowhere aka New Hampshire tomorrow!
positive	Diana: a <allcaps> Celebration is officially open <allcaps> to the public! Our hours are <number> a.m. to <number> p.m. today, <number> a.m. to <number> p.m. tomorrow.
neutral	<user> From this performance it is obvious why David Miliband comes up <number> when you google Miliband! <hashtag> onetowatch
neutral	<user> i'll be going to Putrajaya n Serdang on <number> of November. for <number> days.
neutral	psn <allcaps> Tuesday: Assassin's Creed <number> Okami HD: You can buy all the Assassin's Creed you can handle on psn <allcaps> tod <url> _ _!)
positive	Happy Friday! We do believe in Magic? What about you? <url>
negative	Silent house was ass, when a stranger calls was ass, the woman in black was ass and Friday the <number> is also ass
neutral	Who's going the homecoming game Friday ? Brookwood vs central ^_^
neutral	Panasonic Eluga getting Ice Cream Sandwich update: Panasonic may have all but pulled out of the European smartp <url>
neutral	<user> Yeah I'm like, <number> minutes from West Liberty. Text me the name of the stadium tomorrow. I'll put it in my GPS.
neutral	Steve Emerson on sun <allcaps> explains the riots and real motives <url>
positive	So cycle fan tweeps,who is going to win the mens race tomorrow then? i <allcaps> reckon Phillip Gilbert or Tom Boonen (swoon!)
positive	Watching The Kandi Factory with Viggle Mon | <number> | Bravo hd <allcaps> Get real rewards just for watching TV. <hashtag> TheKandiFactory <hashtag> viggle
negative	<user> fuck w/ the pack at jett lounge on Friday if u offu know i got ya
positive	Joaquim Rodriquez may have missed out on the pink jersey but he is top of rankings by over <number> points from Tom Boonen <hashtag> procycling
positive	<user> Whatever plans you may have with your family, have a beautiful weekend, Ying! <hashtag> FF <allcaps>
positive	Roger Johnson looked good on Tuesday. Looks like he wants to play for us now. Hopefully he'll show why we paid the money for him! <hashtag> wwfc
neutral	Battlefield <number> Open Lobby, 'Rats Clan' Xbox Live Server, Sunday <number> GMT. bring the rain.
neutral	<user> dmv <allcaps> i <allcaps> will be Performing live <allcaps> @ dc <allcaps> Star this Saturday w/ Big and the Band shout to Sunshine + Bennyt
neutral	Don't forget tomorrow's Girls Night w/Tia &amp; Tamera <number> Girlfriend Confidential:L.A. <number> &amp; Chelsea Lately with Kristin Chenoweth <number>
negative	:'( dk why but the <number> hospital file not working for me. Gotta try download from hf <allcaps> instead
negative	Mark Martin by far the most unluckiest Nascar driver of all time, <number> <number> times in points &amp; the heartbreaking <number> Daytona <number>
positive	-Saturday night be at the Barack Shrine in Monroe ! <hashtag> TeamLCF gone be in full affect ! <hashtag> GSU <allcaps> <hashtag> JSU <allcaps> <hashtag> ULL <allcaps> <hashtag> ULM <allcaps> <hashtag> LaTech <hashtag> LetzGetIt <user>
positive	<user> Haha just like me.! We both got sent to iss on a Friday
positive	Friday Night lights: West Liberty <number> Mediapolis <number> Pulling for you Comets!
positive	Liked the Noesen/Rakell/Wilson line tonight, although they faded a bit in <number> half. Connor Carrick (WSH) and Garret Meurs (COL) good too.
neutral	Notions that the gap between the rich and poor in South Africa is widening is a farce, sa <allcaps> President Jacob Zuma said on Thursday.
negative	"Remember when i <allcaps> sat through that horrible show ""Breakout Kings"" just because T-Bag? <hashtag> worthit"
negative	Ps sat by Roger Johnson in restaurant and looks like he's upped his drug abuse to crack judging by the look of him <hashtag> wwfc <hashtag> DohertyInDisguise
neutral	"Before he was ""Dr. Seuss"" Theodor Seuss Geisel was an ad guy: <url> What was your <number> job? <url> <hashtag> MyFirstJob"
positive	Oii <user> make Martin Atkinson referee for <hashtag> CFC <allcaps> vs <hashtag> MUFC <allcaps> clash on <number> Thanks &lt;3
negative	I'm at a sweet <number> party now, n saw someone that looks like Song Joongki. Omo! Too bad, he's younger than me, ahahah.
positive	And Rhonda Rousey has officially won by armbarfor the <number> time. <number>
neutral	Irving Plaza nyc <allcaps> Blackout Saturday night. Got limited spots left on the guest list. Tweet me why you think you deserve them
negative	Kurt may have been drugged again with Rohypnol, possibly in the Root Beer can found at the scene. After he was incapacitated, the murderer
neutral	Despite rumors that Sandy will close down <user> Kremlin, &amp; Houses of Parliment, it appears we'll still have classes tomorrow. Sigh.
negative	Anyone going to the Romney rally in Fairfax on Monday?? Really wanna go, but no car. Help!? <user>
positive	Caraway wins by sub in the <number> but i <allcaps> still think Rhonda Rousey could beat him. <hashtag> GFYH <allcaps> <hashtag> thaoshow
neutral	Tottenham v Wigan: Match Preview:: Tottenham and Wigan are set to meet at White Hart Lane this Saturday as the  <url>
neutral	<user> Ole Miss band is fired up for rousing verion of Dixie next Tuesday night-wanna sing it Rachel?
neutral	<user> Making a Spotify list of albums you mention in your <user> piece. Cherry Moon stk or Sign 'O the Times Prince's <number> album?
positive	So pumped for no school tomorrow and sleeping in and even more excited for the hooch Tennessee here i <allcaps> come!!
neutral	Kathy Walsh has Kentucky Derby winning jockey Mario Gutierrez in the irons on Thursday October <number> when Duke <url>
positive	More primary filing mess, Timmonsville is at it again, and more <number> Congressional interviews. Thank God it is Friday! <hashtag> flosc
positive	Just heard my bud <user> rode with Tom Boonen <user> yesterday. <hashtag> tourofcalifornia goes off Sunday
positive	<user> i <allcaps> loved <allcaps> the episode!!! Can;t wait until Hart of Dixie returns November <number>
neutral	<user> When Douglas Adams wrote Restaurant At The End Of The Universe, he may have had Japan in mind. <hashtag> HHGTTG <allcaps>
positive	Andrew Breitbart's <number> site was Big Hollywood. He risked every penny he had to promote right-of-center artists willing to help themselves.
negative	What's are the odds Timmonsville's town council has a meeting today? Haven't met since Tuesday, so they are overdue. <hashtag> tville
neutral	There's still time to get your tickets to the Indie Designer Fashion show this Saturday confirmed guest Erica Mena of Love &amp; Hip Hop, Maino,
positive	i <allcaps> just saw the breaking dawn part <number> trailer and me and Courtney are definitely going to see that shit November <number> <number>
positive	cant <allcaps> wait <allcaps> to <allcaps> go <allcaps> to <allcaps> the <allcaps> bulls <allcaps> game <allcaps> SATURDAY! weeee my first game of the season and papa got me some killer seats!
neutral	This saturday it's time for some classics in Cherry Moon. Remember tracks like G-Mode, Sacred Grounds, ? Me <url>
positive	interview w Arnie on dinner in Mexico with Wilt Chamberlain and Andre the Giant-mighty collection of fools, but admit you'd love to the <number>
negative	Temple, Drexel, Penn, ny <allcaps> SD, state of nj <allcaps> - closed for Monday and Tuesday. Philly SD? Still thinking about it. <hashtag> thatmakessense <hashtag> noitdoesnt
positive	<user> i <allcaps> put it on my laptop a while back, i <allcaps> thought it may be a little boring, but it's surprisingly not, plus it's hosted by Hammond;)
neutral	Phinsider Week <number> Picks: Thursday Night Football continues tonight with the Tampa Bay Buccaneers facing the Minne <url>
neutral	"spc <allcaps> places parts of central &amp; eastern nc <allcaps> in the ""Slight Risk"" category for strong to severe storms with possible damaging winds on Thursday."
neutral	My <number> pd tchr a newbie, let me see if i <allcaps> can skip the iss <allcaps> room &amp; go straight to class
positive	<user> Jesus died for you, knowing you might never love Him back. that <allcaps> is true love. Try wed night game at sjp <allcaps> in jan true love
neutral	<user> come tomorrow? or do you have east york?
neutral	Henryville vs. Charlestown volleyball game Tuesday!! Who's going?! <hashtag> AtHenryville <hashtag> GonnaHaveADJ <hashtag> CancerNight
neutral	<user> How much is Retro City Rampage? on the Playstation Network, i <allcaps> need to know since Im purchasing a psn <allcaps> Card tomorrow and need to know
neutral	Dongwoo had a stash of bubblewrap in his bedroom &amp; stopped Gyu from throwing it out coz he 'wasn't done popping it yet'? LMAO! New <number> bias!
neutral	Apparently some dude called Shepard Fairey has a show on <number> Drop by Blackall studio <number> if you missed the <hashtag> imaginaryfriends show launch
neutral	Nitin Gadkari cans Himachal poll campaign: Sources close to Gadkari said late Monday night that the cancellation <url>
positive	"<user> you may as well write ""ooooh look i <allcaps> got some free stuff"" Dixie your such a ponce!"
positive	<user> Espanyol vs Barcelona on <number> September - <number> mins with Barca scoring a pen in the last minute to win
neutral	Nasdaq follows New York Stock Exchange by announcing it will reopen tomorrow after Superstorm <hashtag> Sandy kept them closed for two days
positive	Kristin Chenoweth says she is glad to be in Bethlehem for Saturday performance <url>
positive	Unobscured, the sun will shine again! Stand In Your Anointment - This Too Shall Pass! See Trailer &amp; where to buy book <url>
positive	<user> Fluke's famous for something said about here, not anything she did. Weird they had her scheduled to speak in the <number> place.
positive	Monarchs ii <allcaps> <number> v <number> Madras goals from <user> and Capt. Teare in the <number> half gave the second team another great win <hashtag> midland <hashtag> hockey <hashtag> fig
positive	Got a vibe that the mvc <allcaps> is going to be happy with ncaa <allcaps> pairings tomorrow. <number> will get in and I'm starting to think Wichita St will be # <number>
negative	Ok Dongwoo's fansite is not accepting new members right nowneed to register on the <number>
neutral	Timmonsville with a <number> yd throw. <number> down on the <number> yard line. Trying to even the score <user>
positive	Lovely meal with the fam <hashtag> yumyum Day four at <hashtag> OpenChampionship tomorrow come on Harris English
negative	<user> lmao i sat here for five minutes like what the fuck did i do to courtney???? Ha damn -__-
neutral	Champions League is in Mourinho's blood: Paulo Sousa thinks Jose Mourinho may consider his time at Real Madrid a failure if he does
neutral	We are in search for Card Section Manager in Muscat, Oman. If interested you may apply <allcaps> @ <url>
neutral	Please join lpg <allcaps> and Good Start Genetics for a legal town hall cocktail reception Monday @ <number> pm at the Marriott Marquis Mission Hills Room.
positive	Do Remember this <allcaps> Saturday <number> tho It's a <allcaps> Celebration. We just tryna have a good time. <user> beed <url>
neutral	Tampa Bay Buccaneers: Game-by-Game Predictions for <number> Half of the Season - Bleacher Report <url>
positive	<user> Oppa you may have ur style like Hoya oppa.Dun worry,even now,you have a lot of fans , like me ! <repeat>
neutral	Espanyol face a tricky trip to Real Betis on Saturday evening as they go in search of their <number> win of the new campaign <url>
neutral	"Maniaci on Casimir Pulaski Day (March <number> <number> ""Some people call it a holiday."" Judge: ""I call it a holiday."" <hashtag> DrewPeterson"
positive	<user> i <allcaps> really want <user> to tweet me since i <allcaps> bought <number> tickets to his concert October <number> Irving Plaza nyc <allcaps>
neutral	Found the limited edition of Midnight Sun. But since B2ST's oppars are going to work on a new album. I'm not going to buy the <number> mini album
negative	i <allcaps> have Physics revision for tomorrow but merr, I'm going to fail anyway
positive	Ooshma Garg started her <number> successful company, Gobble. Watch how she got to one of her biggest investors--Reid Hoffman <url>
negative	Netanyahu's new alliance with Lieberman may not mean an automatic win in the election. <url>
neutral	almost <allcaps> forgot about VCU's Open House this Saturday!
positive	If you missed it, Secret Rebel Base celebrate May <number> by celebrating Ralph McQuarrie: <url> <hashtag> starwars <hashtag> may4thbewithyou
neutral	dtn <allcaps> Bangladesh: bpl <allcaps> issues to be decided Nov <number> Bangladesh Cricket Board will take a final decision on the Bangl <url>
neutral	From satellite images, it appears that Muscat may get some thundershowers tonight
positive	Join us in shops at <number> tomorrow to hear Tom Segal, <hashtag> Pricewise of the Racing Post preview every race at Glorious <hashtag> Goodwood. <hashtag> horseracing
negative	C'mon Rebels, put an apple in the pigs mouth!!! Red Wolves fans focus all of your hate &amp; anger at the pigs tomorrow.
neutral	Job report to be released on Friday by the Kremlin, aka, Bureau of Labor Statistics. Get your conspiracy theories ready!!!
positive	Happy Wednesday!!Glad to see iebc <allcaps> blow the first whistle with voting zone list !MPs protest!
positive	<user> <user> tccic <allcaps> ;* good <allcaps> night <allcaps> <smile> see you on monday <allcaps> at sm <allcaps> bacolod <allcaps> ;&gt;
negative	Watching Kandi Factory Dam i <allcaps> could have made the show can't none of them SANG! lol <allcaps>
neutral	Danny Care and James Haskell recalled to the England side for the third Test against South Africa on Saturday,
neutral	<user> ur bank? Think maria may have something to say about that lol
negative	Wichita St. with <number> errors in <number> innings. i <allcaps> imagine veteran coach Gene Stephenson is boiling in the dugout. msu <allcaps> lead <number> bottom <number>
neutral	leo <allcaps> or <allcaps> VIRGO?! club <allcaps> pulse <allcaps> is the move <allcaps> this THURSDAY! Leos &amp; Virgos are free before <number> Also co-hosted by <hashtag> Evalesco! Evalesco will <allcaps> be there!
positive	We can't possibly say enough good things about both March Fourth Marching Band and Moon Hooch linking up for <url>
positive	<user> <user> tomorrow is the big day, see you at <hashtag> BNA <allcaps>
positive	Sufjan Steven's song Casimir Pulaski Day may be one of the greatest songs ever made.
positive	leo <allcaps> season <allcaps> we still at it!!!! jett <allcaps> lounge <allcaps> this Sunday ! <repeat> <url>
positive	"LOL. So Haryana has a day off tomorrow because it's ""Haryana Day""."
positive	Super excited for homecoming Saturday with Monroe! <smile> my new nephew is here but i <allcaps> can't see him <sadface>
neutral	Coming to DC: Open Acting Workshop with Tom Todoroff on Nov <number> <hashtag> constantcontact <url>
positive	ualr <allcaps> fights off <number> match point by asu <allcaps> to win <number> We are going <number> asu <allcaps> <number> while ualr <allcaps> <number> <number> time is sbc <allcaps> play for UALR, <number> for Red Wolves
negative	Wichita St. with fundamental breakdowns in <number> Hall singles, Harbutz fails to bunt him over. Hall picked off. Coy whiffs. siu <allcaps> lead is <number>
neutral	<user> Chasing Madoff but the beginning credit sequence says it has an art director and the music implies Batman may show up.
negative	The Wizards Summer League team has their last <number> <number> rd picks, including the <number> overall last yr &amp; <number> this yr. theyre losing to the d <allcaps> League
neutral	iStrategies ~ PlayStation Network Maintenance Monday - If you're looking to play psn <allcaps> games this upcoming Monday, you <url>
negative	<user> <user> i <allcaps> heard May Queen is good, Nice Guy but has Song Joongki in it ^^~ i <allcaps> have no interested in drama these days unnie =.=
positive	Occupy Unmasked with Andrew Breitbart - Citizens United Productions <url> via <user> &amp; cheery <allcaps> MONDAY!* lol <allcaps> or NO???
neutral	When Eraserheads, Francis M. and Rivermaya are in the same stage | The apr <allcaps> Blog <url> via <user>
negative	Totally going to the Marijuana March in dt Cleve brb. <hashtag> NOT <allcaps>
negative	R.I.P Runako Morton. Sad day for West Indies cricket.
positive	<user> It is a bit crappy but looking better for the weekend - sjp <allcaps> says cold but sunny for Saturday's trekking <smile>
negative	i <allcaps> gotta pee like a Russian race horse at the Kentucky Derby on Saturday with a truck behind it
positive	<number> rocks Okinawa with stylish airport fashion: On <number> October <number> <url>
neutral	Taken <number> comes out Friday and the Afghans will have it Saturday guaranteed
positive	<user> Just sent the <hashtag> ffc Unibet preview for tomorrow through and, by the way, Louis Saha's genuinely two-footed.
neutral	<user> tomorrow is casimir pulaski day, and we have school. im asking mr.otool why tomorrow! wanna join me?
neutral	New poster for our <user> gig at St David's Hall in April with Ruthie Henshall and <user> <url>
positive	Mourinho happy with cup win: Jose Mourinho was satisfied with Real Madrid's <number> first leg win at Alcoyano on Wed <url>
neutral	Brad Keselowski is your winner! Jeff Gordon finishes <number> with Mark Martin, Jimmie Johnson and Carl Edwards rounding out the top <number>
neutral	Coming up in the <number> (Eastern) hour, another chance for you to win tickets to tomorrow night's Hudson Family <url>
positive	That's it now for <number> life doesn't star again til <number> March <number> when Paris-Nice starts. Tour of Qatar in Feb is quite jolly though <hashtag> cycling
positive	Skyline Drive/ Shenandoah w the fambam tomorrow! Afghans at a park on a Sunday how unique lol
positive	<user> You can breathe a sigh of relief now the Queen of the Nerds is back. You'll have to look out at sjp <allcaps> tomorrow too <smile>
