neutral	of an	rt <allcaps> <user> End of an era rt <allcaps> <user> rt <allcaps> <user> Andy Rooney, <number> will make his last regular appearance on <user> this Sunday 
positive	Hopefully	Been w/ <user> Romo, & Taylor for the last <number> days! Hopefully seeing <user> and <user> and then goin' home w/her today heh
negative	So dry,	So dry, liquidambar is dropping leaves. Keeps threatening rain, but then we just get a shower.By contrast Scotland to get up to <number> tomorrow
negative	players/threatening	Looks like sports teams owners r studying the Congressional playbook. <number> the NFL, now the NBA, lock out players/threatening the season.
neutral	gamelet's see	Watching Cowboys/Jets gamelet's see what Romo is going to do tonight
negative	isnt	<user> wait, comedy central isnt on freeview is it? <sadface> also loving that i predicted this last night
positive	loving	<user> wait, comedy central isnt on freeview is it? <sadface> also loving that i predicted this last night
negative	done bet	"rt <allcaps> <user> Joleon ""Pretty Face"" Lescott & Edin ""I want to play for Milan"" Dzeko scored for the City. De Gea should have done bet "
positive	haha	<user> haha we totally should!!! My mom just asked me if i <allcaps> wanted to leave thurs and stay in nyc <allcaps> until sat then go to Italy and idk?
positive	such a sweetheart!	<user> aw! You're such a sweetheart! Def! I'm going to be in Dallas for Thanksgiving, so I'll be Black Friday shopping! LET'S meet <allcaps> UP!
negative	hasnt stopped raining	So we arrived in Scotland yesterday and it hasnt stopped raining since. And to make things worse its sunny at home. <hashtag> typical
negative	to make things worse	So we arrived in Scotland yesterday and it hasnt stopped raining since. And to make things worse its sunny at home. <hashtag> typical
positive	haha	<user> haha i <allcaps> duno=p I'll try to save heaps but Mum said shed go halves and get me an iPad for my <number> but i <allcaps> said i <allcaps> want money hah
positive	must get full <number> points!	Up the reds today evening as the Arsenal's girls we'll lead the way into Meadow Park to face Everton, tough game we must get full <number> points!
negative	*rolls eyes*	i <allcaps> wanted to see Columbiana for my birthday but it comes out on the <number> *rolls eyes* Guess ill go see it in Clemson.
positive	sentiment	Gandhi said, 'Be the change you want to see in the world.' In this simple sentiment we can find hope <url>
positive	hope	i <allcaps> hope Melissa McCarthy gets an Emmy tonight.
neutral	real goin hard	Comedy central real goin hard tonight
positive	lol.	<user> lol. Yeah i <allcaps> kinda think i <allcaps> doI heard you were in Milan, Italy ne? How is it? October is perfect!
positive	October is perfect!	<user> lol. Yeah i <allcaps> kinda think i <allcaps> doI heard you were in Milan, Italy ne? How is it? October is perfect!
positive	Good day today <smile> <hashtag> Blessed	Good day today <smile> <hashtag> Blessed now watching <user> on Comedy Central!!! Lol love him!!!
positive	Comedy	Good day today <smile> <hashtag> Blessed now watching <user> on Comedy Central!!! Lol love him!!!
positive	love him!!!	Good day today <smile> <hashtag> Blessed now watching <user> on Comedy Central!!! Lol love him!!!
positive	Yeah boiii	Yeah boiii <hashtag> entourage tonight, so pissed that there's only <number> epsdes until it ends. Oh well on the up side <hashtag> dexter season <number> starts soonish
negative	pissed	Yeah boiii <hashtag> entourage tonight, so pissed that there's only <number> epsdes until it ends. Oh well on the up side <hashtag> dexter season <number> starts soonish
positive	pretty cool,	<user> It's pretty cool, that's for sure uswmt <allcaps> WC, USMNT, epl <allcaps> on Sat. Mornngs on all on espn <allcaps> along with Summer Euro matches <hashtag> Fun
positive	for sure	<user> It's pretty cool, that's for sure uswmt <allcaps> WC, USMNT, epl <allcaps> on Sat. Mornngs on all on espn <allcaps> along with Summer Euro matches <hashtag> Fun
positive	<hashtag> Fun	<user> It's pretty cool, that's for sure uswmt <allcaps> WC, USMNT, epl <allcaps> on Sat. Mornngs on all on espn <allcaps> along with Summer Euro matches <hashtag> Fun
negative	too upset	Alabama got a huge commit today but doesn't know it because they're all too upset over Sheridan admitting nothing.
positive	Great catch!	Great catch! Friend Brad Goddard snapped this picture of the Aurora on Friday night in Nebraska. <hashtag> wx <hashtag> aurora <url>
negative	pay	Sunday's Lovely Gossip: Fabregas to pay his way out of Arsenal, the boy Alex to arrive soon, Crouch and Rodwell  <url>
positive	Good evening	<user> Good evening Merlin. How are you?
negative	miss Penderg	Michael Just heard Green Day's 'Time of our life' for the <number> time since leaving florida and i burst into tears. i <allcaps> miss Penderg
positive	I'm excited	I'm excited to see the lions tomorrow :3
positive	Wow.	Wow. Just read a transcript of Shannon Sharpe's nfl <allcaps> hall of fame induction speech. i <allcaps> hope espn replays it again tonight.
positive	hope	Wow. Just read a transcript of Shannon Sharpe's nfl <allcaps> hall of fame induction speech. i <allcaps> hope espn replays it again tonight.
neutral	about	Arsenal submitted a bid this evening for Scott Dann. Look like the move to lfc <allcaps> i <allcaps> talked about may be about to turn complicated
positive	can't wait	i <allcaps> can't wait until nfl live is on espn all day baseball tonight is boring Monday night countdown i <allcaps> despise nbc football america
negative	boring	i <allcaps> can't wait until nfl live is on espn all day baseball tonight is boring Monday night countdown i <allcaps> despise nbc football america
negative	despise	i <allcaps> can't wait until nfl live is on espn all day baseball tonight is boring Monday night countdown i <allcaps> despise nbc football america
positive	anthem	<number> august. The anthem still chokes me up. The flag still makes me proud. Gandhi still looks over us. Be happy& proud this Independence day
positive	chokes me up.	<number> august. The anthem still chokes me up. The flag still makes me proud. Gandhi still looks over us. Be happy& proud this Independence day
positive	makes me proud.	<number> august. The anthem still chokes me up. The flag still makes me proud. Gandhi still looks over us. Be happy& proud this Independence day
positive	happy& proud	<number> august. The anthem still chokes me up. The flag still makes me proud. Gandhi still looks over us. Be happy& proud this Independence day
neutral	can guess.	listening to Springsteen's Nebraska album while driving through well you can guess. <user> wishes. playing Lincoln tonight! <number>
positive	&lt; <number>	Derby tomorrow night with my girls <user> and <user> Off to sleep now <hashtag> night twitter &lt; <number>
negative	cut my ears off	Big Brother tonight & x <allcaps> Factor on Saturday? May have to cut my ears off & spoon my eyes out this afternoon then. Is there a braille twitter?
negative	spoon my eyes out	Big Brother tonight & x <allcaps> Factor on Saturday? May have to cut my ears off & spoon my eyes out this afternoon then. Is there a braille twitter?
negative	dirty bombs	"rt <allcaps> <user> The only dirty bombs on Sunday will be the ones launched by Mark ""Dirty"" Sanchez and the Jets as they pummel Romo's Homos "
neutral	pummel	"rt <allcaps> <user> The only dirty bombs on Sunday will be the ones launched by Mark ""Dirty"" Sanchez and the Jets as they pummel Romo's Homos "
neutral	Probably	Probably gonna spend the night watching that one episode of Merlin that loaded and the whole of Naruto Shippuden season <number>
positive	<number>	Tigers beat Kansas City tonight <number> And Austin Jackson got <number> on espn <allcaps> Sportcenter Top PlaysHurrah! Nice catch Austin!
positive	PlaysHurrah! Nice catch	Tigers beat Kansas City tonight <number> And Austin Jackson got <number> on espn <allcaps> Sportcenter Top PlaysHurrah! Nice catch Austin!
positive	great	Thanks, sister! Have a great <number> day in Nebraska! <hashtag> PiLove rt <allcaps> <user> Hope you have the most amazing time on your European adventure!! <smile>
positive	Hope	Thanks, sister! Have a great <number> day in Nebraska! <hashtag> PiLove rt <allcaps> <user> Hope you have the most amazing time on your European adventure!! <smile>
positive	most amazing time	Thanks, sister! Have a great <number> day in Nebraska! <hashtag> PiLove rt <allcaps> <user> Hope you have the most amazing time on your European adventure!! <smile>
positive	POWER!	church <allcaps> tonight <allcaps> was <allcaps> nothing <allcaps> but <allcaps> POWER! i <allcaps> feel so blessed to have a church filled with people who are amazing. wotm <allcaps> i <allcaps> &lt;3 u <allcaps>
positive	so blessed	church <allcaps> tonight <allcaps> was <allcaps> nothing <allcaps> but <allcaps> POWER! i <allcaps> feel so blessed to have a church filled with people who are amazing. wotm <allcaps> i <allcaps> &lt;3 u <allcaps>
positive	amazing.	church <allcaps> tonight <allcaps> was <allcaps> nothing <allcaps> but <allcaps> POWER! i <allcaps> feel so blessed to have a church filled with people who are amazing. wotm <allcaps> i <allcaps> &lt;3 u <allcaps>
positive	i <allcaps> &lt;3 u <allcaps>	church <allcaps> tonight <allcaps> was <allcaps> nothing <allcaps> but <allcaps> POWER! i <allcaps> feel so blessed to have a church filled with people who are amazing. wotm <allcaps> i <allcaps> &lt;3 u <allcaps>
positive	friendly	Notre Dame Women's soccer open their season today with a friendly vs Nebraska. Live web stream at <number> Eastern <url>
positive	Welcome home	<user> Welcome home from Nigeria! My <number> <user> guest blog post is up, on us <allcaps> biosimilars market - will you read? <smile> <url>
positive	<smile>	<user> Welcome home from Nigeria! My <number> <user> guest blog post is up, on us <allcaps> biosimilars market - will you read? <smile> <url>
positive	wide awake!	rt <allcaps> <user> Leaving now for the long drive to Detroit, had about <number> hours of sleep after Chicago last night, but wide awake! See some o 
positive	i <allcaps> love football <allcaps> season!!	rt <allcaps> <user> i <allcaps> love football <allcaps> season!! Lets get it!! High School games Friday nightNFL games Sunday ! <repeat>
negative	loss	Blow to the LionsJoel Patfull's out for the season after breaking his hand in Sunday's loss to Adelaide. Surgery Wed morn. <hashtag> afl
positive	welcome	<user> welcome to my usual dreams! :S Used to it by now. Other night was Merlin & Arthur & a dragon that was actually from Harry Potter.
positive	fix	Got my Dexter fix for the night. Until <number> night Dexter Morgan.
neutral	curious	i <allcaps> curious to know how many of you will be tweeting <hashtag> ChurchFlow on Sunday after the nfl <allcaps> season starts
positive	todayloved her	"marcia <allcaps> gay <allcaps> harden <allcaps> is <number> todayloved her <hashtag> SVU <allcaps> roles as an fbi <allcaps> agent, and especially the ""Amanda Knox"" movie."
positive	especially	"marcia <allcaps> gay <allcaps> harden <allcaps> is <number> todayloved her <hashtag> SVU <allcaps> roles as an fbi <allcaps> agent, and especially the ""Amanda Knox"" movie."
positive	blowing up	Twitterverse blowing up about Shannon Sharpe's awesome Hall of Fame speech. We'll have the video clip on NFL.com a little later tonight.
positive	awesome Hall of Fame	Twitterverse blowing up about Shannon Sharpe's awesome Hall of Fame speech. We'll have the video clip on NFL.com a little later tonight.
positive	Perfect.	rt <allcaps> <user> WISCONSIN: Remember to Vote Tomorrow! Consider it Practice for Recalling Walker. Practice Makes Perfect. <hashtag> WIunion <hashtag> wirec 
positive	how well you did	Oh are they having an awards ceremony for how well you did the dishes last night? - Bryan to Lowis, Family Guy. Hahaha!
neutral	finally	And finally <user> dad says he will play 'with a point to prove' if he starts against Nigeria in <hashtag> u20worldcup last <number> on Wednesday
positive	love	Caught up with x <allcaps> Factor today and i <allcaps> love the new panel! Such a good mix and after doubting Tulisa i <allcaps> actually think she's fab
positive	good mix	Caught up with x <allcaps> Factor today and i <allcaps> love the new panel! Such a good mix and after doubting Tulisa i <allcaps> actually think she's fab
negative	doubting	Caught up with x <allcaps> Factor today and i <allcaps> love the new panel! Such a good mix and after doubting Tulisa i <allcaps> actually think she's fab
positive	she's fab	Caught up with x <allcaps> Factor today and i <allcaps> love the new panel! Such a good mix and after doubting Tulisa i <allcaps> actually think she's fab
negative	severe nosebleed	i <allcaps> had a severe nosebleed last night. i <allcaps> think my iPad caused it as i <allcaps> was browsing for a few hours on it. Anyhow, its stopped, which is good.
positive	is good.	i <allcaps> had a severe nosebleed last night. i <allcaps> think my iPad caused it as i <allcaps> was browsing for a few hours on it. Anyhow, its stopped, which is good.
negative	chokes me	<user> <number> august.The anthem still chokes me up.The flag still makes me proud.Gandhi still looks over us.happy Independence day india <allcaps>
positive	us.happy	<user> <number> august.The anthem still chokes me up.The flag still makes me proud.Gandhi still looks over us.happy Independence day india <allcaps>
negative	bitched enough.	I've bitched enough. rt <allcaps> <user> cbs <allcaps> says Andy Rooney to make his final weekly <number> Minutes appearance this Sunday: <url>
positive	intense & amazing	Heading back to Chesterfield for a job tomorrow after an intense & amazing few days in Derby with the <user> lads! dvd <allcaps> is looking ace!
positive	looking ace!	Heading back to Chesterfield for a job tomorrow after an intense & amazing few days in Derby with the <user> lads! dvd <allcaps> is looking ace!
positive	Good Luck	<user> Good Luck Sylvain with your media debut today and even more luck for the season and the game against Spurs. <hashtag> comeonyoublues
positive	the <number> time	rt <allcaps> <user> Astonishing! Police raid Milan offices of Standard & Poor's <url> || Did u see this? This is the <number> time i <allcaps> have!
positive	great	i <allcaps> have <number> say i <allcaps> thought the <hashtag> emmys were great tonight. Melissa McCarthy, Peter DInklage, Kyle Chandler, Ty Burrell, Julie Bowen- all amazing!
positive	amazing!	i <allcaps> have <number> say i <allcaps> thought the <hashtag> emmys were great tonight. Melissa McCarthy, Peter DInklage, Kyle Chandler, Ty Burrell, Julie Bowen- all amazing!
negative	starving.	<user> Picture it's <number> rural Nebraska truckstop, snow flurries, February, starving. Food options at food court. Yikes.
negative	Yikes.	<user> Picture it's <number> rural Nebraska truckstop, snow flurries, February, starving. Food options at food court. Yikes.
positive	fucking ACE.	At Ali's new gaff and she's making me dinner whilst i <allcaps> watch x <allcaps> Factor. Tuesday just got fucking ACE.
positive	definatly gonna purchase	only <number> more episodes left to watch of Dexter series <number> <smile> pay day next monday - definatly gonna purchase series <number>
positive	aaawwh <allcaps> yeeeah <allcaps> hevy <allcaps> yeeeeahhh <allcaps>	HTB, MOB, PBC, Strife, Defeater, Living with Lions and The Bronx today. aaawwh <allcaps> yeeeah <allcaps> hevy <allcaps> yeeeeahhh <allcaps>
positive	figure	<user> yea got bk yesterday!! We'll figure sum out!! Me, you, pooh, & dexter <allcaps> lol <smile>
positive	lol <smile>	<user> yea got bk yesterday!! We'll figure sum out!! Me, you, pooh, & dexter <allcaps> lol <smile>
neutral	just	Talladega Nights on comedy central. Might just stay in tonight.
positive	Good Morning!	"rt <allcaps> <user> Good Morning! ""Today Voters go to the Polls in Wisconsin's two Final Recalls"" | Reuters: <url> <hashtag> p2 <hashtag> tcot <hashtag> wirecall"
negative	<sadface>	i <allcaps> wish i <allcaps> was in Bolton tonight <sadface>
positive	this excited	Matt & Trey on <number> Minutes tomorrow. i <allcaps> haven't been this excited for a segment since Andy Rooney learned about cordless phones.
positive	Good	<user> Good that gandhi is not alive today. He would have been charged with corruption and sedition for not towing the government's line.
negative	is not alive today.	<user> Good that gandhi is not alive today. He would have been charged with corruption and sedition for not towing the government's line.
negative	corruption	<user> Good that gandhi is not alive today. He would have been charged with corruption and sedition for not towing the government's line.
negative	nothing to do	sunday with nothing to do just laying in my bedroom and listen to green day today <smile> <hashtag> IndoWantsGreenday
positive	Seriously	One Jump Ahead on in the canteen: Seriously need to watch Aladdin tonight now!
neutral	madness and mayhem	rt <allcaps> <user> Some of the madness and mayhem the cast of Aladdin created when they flew into Newark on Monday!! <url>
neutral	just remember	"Willie Horton: Made in Detroit: ""I just remember my dad saying, 'We're going to sign a contract today, and you'r <url>"
positive	smokeout	Ravens sign Ricky Williams ohhhhh leeeeee dueeetttttt <hashtag> blackbirdgangthey bout to smokeout the locker room tonight
negative	wish i <allcaps> could emigrate or hibernate <sadface>	Big Brother starts tonight and x <allcaps> Factor on Saturday, wish i <allcaps> could emigrate or hibernate <sadface>
positive	<smile>	<user> Morning? Isn't it nearly afternoon in Ireland? <smile> Oh, and Good Morning to you!
positive	yeah	<user> yeah i know what you mean, spent too much time catching up on Dexter today
negative	too much	<user> yeah i know what you mean, spent too much time catching up on Dexter today
negative	why	Why oh why does Toronto's Nuit Blanche have to be the same night as a wedding i <allcaps> have to attend?!? <hashtag> snbTO
positive	Good luck	Good luck and have fun! I'm think about ya'll in Dallas today. <user> <user> <hashtag> Fight <hashtag> Alzheimers
positive	have fun!	Good luck and have fun! I'm think about ya'll in Dallas today. <user> <user> <hashtag> Fight <hashtag> Alzheimers
positive	We love Italy	rt <allcaps> <user> We love Italy ! Tonight in Marina di Pietrasanta with <user>
positive	big	Another huge fireworks show @ dearborn homecoming, big enough to rival detroit s, & it happen again tomorrow night!
negative	hard	I'm going for a <number> draw for Derby tonight! i <allcaps> think we will find it hard to score more especially while trying to keep them quiet <hashtag> dcfc <hashtag> bfc
neutral	definitely	"rt <allcaps> <user> Was asked today if Everton's display against qpr <allcaps> could be regarded as ""a cushions job"" - definitely one for the older g "
positive	Good day!	Good day! And to mak it even better, my clothes from American Eagle came in! Church tonight too! : )
positive	even better,	Good day! And to mak it even better, my clothes from American Eagle came in! Church tonight too! : )
positive	too! : )	Good day! And to mak it even better, my clothes from American Eagle came in! Church tonight too! : )
positive	explosive win,	mma <allcaps> - ESPN.com: espn <allcaps> Video: On the night of his explosive win, Dan Henderson relives his espn.go.com/video/cl <url>
positive	always	working on scouting report for Clemson vs. usf <allcaps> soccer exhibition on Friday, always on the job
positive	Enjoying	Enjoying a night of <hashtag> Dexter with <user> <smile>
positive	<smile>	Enjoying a night of <hashtag> Dexter with <user> <smile>
negative	super depressing	<user> Here's your story from today: Supporting the Lions continues to be super depressing for Detroiters.
negative	want	<user> i <allcaps> want Sanchez to go away and have Mota be <number> starter!
negative	to go away	<user> i <allcaps> want Sanchez to go away and have Mota be <number> starter!
positive	you mama Will	Hope <user> lives it up tonight love you mama Will visit Dallas soon <smile>
positive		Hope <user> lives it up tonight love you mama Will visit Dallas soon <smile>
positive	can't wait	rt <allcaps> <user> DC's version of Paris' Nuit Blanche is just <number> days away!! i <allcaps> can't wait <smile> <url>
negative	Pretty upset	Pretty upset I'm not goin to see the jets practice tomorrow  / 
positive	to get it	"<user> i <allcaps> heard ""baggage claim"" yesterday in Nebraska!! Ready to get it on iTunes!!!"
positive	Thanks	<user> Thanks for your many tweets tonight Milan. Can't believe i <allcaps> was in the wrong place (MilansOfficial). You made all fans so happy.
negative	i <allcaps>	<user> Thanks for your many tweets tonight Milan. Can't believe i <allcaps> was in the wrong place (MilansOfficial). You made all fans so happy.
positive	all fans so happy.	<user> Thanks for your many tweets tonight Milan. Can't believe i <allcaps> was in the wrong place (MilansOfficial). You made all fans so happy.
positive	give	<user> is true that you will give two concerts in Mexico City on <number> & October <number> please tell me because not enough tickets te <allcaps> amo <allcaps>
positive	beautiful night	it looks like a beautiful night to throw myself off the Brooklyn Bridge ---@Tim_Hecht
negative	throw myself off the Brooklyn Bridge	it looks like a beautiful night to throw myself off the Brooklyn Bridge ---@Tim_Hecht
positive	Fun day!!	Fun day!! Walked over the Brooklyn Bridge ate waaaaaay to much!! Tomorrow fingers crossed i <allcaps> get standing room for Book of Mormon! Night!
neutral	ate waaaaaay to much!!	Fun day!! Walked over the Brooklyn Bridge ate waaaaaay to much!! Tomorrow fingers crossed i <allcaps> get standing room for Book of Mormon! Night!
positive	the peace of God	May the peace of God that excels all thought be with NigeriaAMENRT <user> Pray for Peace in Nigeria!!
positive	Pray for Peace	May the peace of God that excels all thought be with NigeriaAMENRT <user> Pray for Peace in Nigeria!!
positive	moments	"Awww rt <allcaps> <user> Andy Rooney will make his last ""60 Minutes"" appearance Sunday. Here are his <number> grumpiest moments | <url>"
positive	think	Family Guy on Netflix, i <allcaps> think I'm sleeping downstairs tonight
positive	better	Football-Gunners wld always go on about Arsenal's white v Black composition.Today mufc <allcaps> fields <number> black players.Difference is mufc <allcaps> pays better
positive	awesome	i <allcaps> saw a photo of Aaron Rodgers with some awesome scruff going on today. Did i <allcaps> mention he was at the White House today? iz <allcaps> COOL.
positive	COOL.	i <allcaps> saw a photo of Aaron Rodgers with some awesome scruff going on today. Did i <allcaps> mention he was at the White House today? iz <allcaps> COOL.
positive	<hashtag> GETPUMPED <allcaps>	Ravens play eagles on the <number> at <number> <hashtag> GETPUMPED <allcaps>
negative	stubborn	<user> same way as in Bolton are being stubborn and not talking or demanding a stupid fee ? Are you expecting Jim to sign today ?
negative	demanding	<user> same way as in Bolton are being stubborn and not talking or demanding a stupid fee ? Are you expecting Jim to sign today ?
negative	stupid fee	<user> same way as in Bolton are being stubborn and not talking or demanding a stupid fee ? Are you expecting Jim to sign today ?
positive	look hot	Mr Gary Barlow you look hot on x <allcaps> Factor tonight <smile>
positive	<smile>	Mr Gary Barlow you look hot on x <allcaps> Factor tonight <smile>
negative	mayorpausewtf?!?!	Topic on the morning news: Does Detroit need a white mayorpausewtf?!?!
negative	prison	<user> who starts college on <number> It's like prison on independence day. thought she's just <number> elder den u
negative	independence day.	<user> who starts college on <number> It's like prison on independence day. thought she's just <number> elder den u
negative	worse-	<user> the zombies would have been worse- the ad for Walking Dead S2 was playing all night during Family Guy. Creeps me the fuck out!
negative	Creeps me the fuck out!	<user> the zombies would have been worse- the ad for Walking Dead S2 was playing all night during Family Guy. Creeps me the fuck out!
positive	flying high	rt <allcaps> <user> Red Sox, Phillies flying high as they take out the Yankees and Giants this afternoon. cc <allcaps> rocked, Hamels dominates 
positive	rocked,	rt <allcaps> <user> Red Sox, Phillies flying high as they take out the Yankees and Giants this afternoon. cc <allcaps> rocked, Hamels dominates 
neutral	wish	Really wish i could go to Florida on Wednesday with them 
neutral	go	Really wish i could go to Florida on Wednesday with them 
positive	love	rtrtrt <allcaps> <user> rt <allcaps> if you love the song called last night on earth by Green Day.#IndoWantsGreenDay
negative	miss	Off to Scotland today for the week so I'll miss the wankfest at Wembley. Utd <number>
neutral	Mondayhope	DeSean Jackson suppose to be at Training Camp on Mondayhope the Eagles lock him up and extend Mike Vick
negative	lock him up	DeSean Jackson suppose to be at Training Camp on Mondayhope the Eagles lock him up and extend Mike Vick
negative	no	<user> is no Brad k <allcaps> but he's playing hurt today too. <user> at <number> et espn <allcaps> <number> <url>
positive	we will win	<user> i <allcaps> think we will win the Prem again, but the cl <allcaps> we can't finish <number> again! Barca got Sanchez & Fabregas, we got kids again!
negative	can't finish <number> again!	<user> i <allcaps> think we will win the Prem again, but the cl <allcaps> we can't finish <number> again! Barca got Sanchez & Fabregas, we got kids again!
positive	pretty good!	Sunday Night Concert in the Park! Eagles cover band, pretty good! <url>
negative	been hella tired,	I'm going to bed after this last episode of Family Guy  I've been hella tired, && I'ma get all the sleep i <allcaps> can stand in before Thursday
positive	Having a good Sunday, sooooooo happy	Having a good Sunday, sooooooo happy that college and nfl <allcaps> season is almost here, the weekend sucks without football!!!!
negative	weekend sucks	Having a good Sunday, sooooooo happy that college and nfl <allcaps> season is almost here, the weekend sucks without football!!!!
negative	No way	<number> pick? No way he lets u down! rt <allcaps> <user> Aaron Rodgers you better not let me down.
negative	better not let me down.	<number> pick? No way he lets u down! rt <allcaps> <user> Aaron Rodgers you better not let me down.
positive	the perfect summer outing.	<user> Do it! With all the shade, it's the perfect summer outing. Plus the penguins, lions, bears, wolves were all very active today.
positive	Really enjoying	Really enjoying the <hashtag> emmy's tonight while doing some homework. Hi-lites so far: Melissa McCarthy, Steve Levitan's wife, & Jane Lynch rocks!
positive		Really enjoying the <hashtag> emmy's tonight while doing some homework. Hi-lites so far: Melissa McCarthy, Steve Levitan's wife, & Jane Lynch rocks!
positive	Have fun	<user> Have fun tonight Aladdin Beanie Baby Brun!
positive	: ).Looking forward <number> relaxing	Finally home from Florida,annoying that we lost but on <number> the next <number> as Jay-z says : ).Looking forward <number> relaxing tonight and tomorrow xx
positive	In	<user> Is there any improvement In the European weather. i <allcaps> need sun and heat. i <allcaps> have developed webbed feet here in Scotland!
negative	didn't	"rt <allcaps> <user> Sanchez didn't know Plax would sneak in for a play yesterday. ""I wish i <allcaps> would have hit him,"" he said. Got pressured by d <allcaps> <hashtag> nyj"
negative	"""I wish i <allcaps> would have hit him,"""	"rt <allcaps> <user> Sanchez didn't know Plax would sneak in for a play yesterday. ""I wish i <allcaps> would have hit him,"" he said. Got pressured by d <allcaps> <hashtag> nyj"
positive	won	Amanda Knox Wins Another Round in Appeal: Amanda Knox won a skirmish today in the appeal of her murder convictio <url>
positive	Great win	"RT""@3gerardpique: Great win <number> against America to end the usa <allcaps> tour! Now, it's time to play against Italy on wednesday with Spain! <hashtag> tourfcb"""
positive	selling like hotcakes!!	Florida!! Get your tickets to the LoCash Cowboys show Aug <number> at Boots n <allcaps> Buckles.They are selling like hotcakes!!
positive	better	Yesterday we shocked ireland <allcaps> at the last momentby taking a game away from them Today we should better <url>
positive	Fun times	Marty was in Nebraska yesterday giving a talk that included bullying that made the news there. Fun times learning! <url>
neutral	I'm ready	I'm ready to see the Jets play Monday.
positive	hope you're having a good break <smile>	<user> you in london on wednesday? we're being tourists with my brother's Merlin pass!! hope you're having a good break <smile>
negative	yet to secure	Nigeria may parade a weakened team against Ghana on tuesday as most of the first players are yet to secure uk <allcaps> entry visas
positive	fine blend!	Remember to tune into this weeks <hashtag> Legend Quest on <hashtag> SyFy tonight. The team are on the trail of Merlin and King Solomon - what a fine blend!
positive	Wanna Joinnnnnnnnnnnnn	<number> Prize.RM <number> with <number> x Ipad <number> (each person) Trophy, & certificate of participation. Lulz, Wanna Joinnnnnnnnnnnnn -___-
positive	I'm gonna chill	Hm so i <allcaps> think I'm gonna chill with Dexter tomorrow? Haven't done that in a while, i <allcaps> miss him&lt;3
negative	Haven't done	Hm so i <allcaps> think I'm gonna chill with Dexter tomorrow? Haven't done that in a while, i <allcaps> miss him&lt;3
negative	i <allcaps> miss him&lt;3	Hm so i <allcaps> think I'm gonna chill with Dexter tomorrow? Haven't done that in a while, i <allcaps> miss him&lt;3
positive	legendary	Former Cruz Azul player in the legendary <number> team and Mexican international Nacho Flores gunned down last night outside Mexico City.
negative	some other crap	Family Guy is on some other crap tonight.
positive	Faith	Independence Day sms <allcaps> Messages Songs and Poems: <number> <number> August Independence Day Freedom in the Mind, Faith in the w <url>
neutral	invite	"I'm hanging out with ""Green day"" tonight gonna invite the ""4 Non blondes"" to join us after a while i love Music"
positive	i love Music	"I'm hanging out with ""Green day"" tonight gonna invite the ""4 Non blondes"" to join us after a while i love Music"
positive	safest	The safest place to be in <hashtag> Tottenham tonight is the Spurs trophy cabinet. There's no chance of looters visiting there.
neutral	looters visiting	The safest place to be in <hashtag> Tottenham tonight is the Spurs trophy cabinet. There's no chance of looters visiting there.
positive	just like to point out	<user> i <allcaps> would also just like to point out that the Eagles had a win today <smile>
positive	had a win	<user> i <allcaps> would also just like to point out that the Eagles had a win today <smile>
positive	<smile>	<user> i <allcaps> would also just like to point out that the Eagles had a win today <smile>
positive	should be good	i <allcaps> reckon the match between Bolton and Man City should be good tomorrow! <hashtag> footballseason
negative	will not end well	Well hell. I'm drivin, by myself, in nebraska <allcaps> tomorrow. Why do i <allcaps> get the feeling that this will not end well
neutral	get <allcaps> out <allcaps> the <allcaps> BRAT!	Today is National Bratwurst Day. Also another Recall Election day in Wisconsin. get <allcaps> out <allcaps> the <allcaps> BRAT! i <allcaps> mean VOTE! <hashtag> WI <allcaps> <hashtag> holiday <hashtag> vote
negative	he doesn't ride	<user> Justin bieber is in Mexico city and monterrey performing. i <allcaps> hope he doesn't ride any buses at night while there
neutral	at	<user> Justin bieber is in Mexico city and monterrey performing. i <allcaps> hope he doesn't ride any buses at night while there
positive	can't wait	Sept <number> Sunday Night Football, Cowboys vs. Jets oh <allcaps> boy <allcaps> oh <allcaps> BOY, i <allcaps> can't wait to see the Cowboys ruin the jets opening day!
positive	fun <allcaps> crookly <allcaps>	rt <allcaps> <user> Come One,Come All.Bring your Blankets,Chairs,Picnic Stuff, watch crooklyn <allcaps> under the Brooklyn Bridge.Gonna be a fun <allcaps> crookly <allcaps> 
negative	stinking	Hello there, i <allcaps> hear that the stinking working class,were rioting in London last night, do you see why I'm in Italy, bloody Rif Raf.Hear Hear
negative	rioting	Hello there, i <allcaps> hear that the stinking working class,were rioting in London last night, do you see why I'm in Italy, bloody Rif Raf.Hear Hear
positive	Ideal	Ideal weekend getaways: With Raksha Bandhan and Independence Day falling on Saturday and Monday this time, it ma <url>
negative	thunder & lightening!!!	It's <number> am <user> & It's raining cats & lions here, lots of thunder & lightening!!! Sure hope it doesn't head ur way & spoil Mon.!!!!
negative	spoil	It's <number> am <user> & It's raining cats & lions here, lots of thunder & lightening!!! Sure hope it doesn't head ur way & spoil Mon.!!!!
positive	gonna start watching	i <allcaps> downloaded the first season of <hashtag> Dexter, gonna start watching the <number> episode. Time to tweet <hashtag> twittwit ^^
positive	Time to tweet	i <allcaps> downloaded the first season of <hashtag> Dexter, gonna start watching the <number> episode. Time to tweet <hashtag> twittwit ^^
